dropout,loss,accuracy,mae,mse,val_loss,val_accuracy,val_mae,val_mse,acc,val_acc
0.1,0.13095195591449738,,0.10723432153463364,0.04209264740347862,0.15401741862297058,,0.10075804591178894,0.03958665952086449,0.9524999856948853,0.9399999976158142
0.2,0.09919115900993347,,0.1694430261850357,0.11734433472156525,0.10748834162950516,,0.16553005576133728,0.1141238808631897,0.9691666960716248,0.9666666388511658
0.3,0.2246042639017105,,0.219915971159935,0.16346736252307892,0.12289736419916153,,0.20383529365062714,0.15036648511886597,0.9116666913032532,0.9599999785423279
0.4,0.15553699433803558,,0.2018730491399765,0.15258710086345673,0.24289031326770782,,0.21741488575935364,0.1662418097257614,0.9508333206176758,0.903333306312561
0.5,0.11360539495944977,,0.17650024592876434,0.12225154787302017,0.1350882202386856,,0.16861331462860107,0.10995303839445114,0.9666666388511658,0.9599999785423279
0.6,0.1807967573404312,,0.19210882484912872,0.130346417427063,0.19332429766654968,,0.17952290177345276,0.11802003532648087,0.940833330154419,0.9399999976158142
0.7,0.18270531296730042,,0.1917322725057602,0.13116136193275452,0.28621819615364075,,0.1981409788131714,0.14434124529361725,0.9258333444595337,0.8866666555404663
0.8,1.0903621912002563,,0.4965413510799408,0.24839437007904053,1.0803885459899902,,0.49166321754455566,0.24583524465560913,0.3308333456516266,0.3400000035762787
0.9,1.0914270877838135,,0.4972705543041229,0.24887624382972717,1.0806963443756104,,0.4922274649143219,0.24595941603183746,0.3425000011920929,0.3400000035762787
